#Detector,X,Y,Usage,Trap_Type
1732755_629880_RT,1732755,629880,11010,/ RT
1742306_625929_RT,1742306,625929,11110,/ RT
1743321_624773_RT,1743321,624773,11110,/ RT
1744258_623931_RT,1744258,623931,11110,/ RT
1744690_621294_RT,1744690,621294,11110,/ RT
1745148_623148_RT,1745148,623148,11110,/ RT
1749507_634121_RT,1749507,634121,11110,/ RT
1749648_633420_RT,1749648,633420,11110,/ RT
1750331_630440_RT,1750331,630440,11110,/ RT
1750424_626916_RT,1750424,626916,11010,/ RT
1750996_626331_RT,1750996,626331,11110,/ RT
1751485_614920_RT,1751485,614920,11110,/ RT
1753087_574302_RT,1753087,574302,01110,/ RT
1757557_563012_RT,1757557,563012,11110,/ RT
1757927_624277_RT,1757927,624277,11110,/ RT
1758815_563923_RT,1758815,563923,11110,/ RT
1759303_564846_RT,1759303,564846,11110,/ RT
1759785_565373_RT,1759785,565373,11110,/ RT
1760079_565556_RT,1760079,565556,11110,/ RT
1760268_617003_RT,1760268,617003,11110,/ RT
1760567_565653_RT,1760567,565653,11110,/ RT
1760592_643306_RT,1760592,643306,11110,/ RT
1760593_565647_RT,1760593,565647,11110,/ RT
1760695_565644_RT,1760695,565644,11110,/ RT
1761223_642066_RT,1761223,642066,11110,/ RT
1761404_614849_RT,1761404,614849,11110,/ RT
1762700_633834_RT,1762700,633834,11110,/ RT
1763419_631977_RT,1763419,631977,11110,/ RT
1764361_624968_RT,1764361,624968,11110,/ RT
1764546_600177_RT,1764546,600177,11110,/ RT
1764959_585804_RT,1764959,585804,11110,/ RT
1765130_600280_RT,1765130,600280,11110,/ RT
1765290_584565_RT,1765290,584565,11110,/ RT
1765589_621305_RT,1765589,621305,11110,/ RT
1766360_599441_RT,1766360,599441,11110,/ RT
1767820_599187_RT,1767820,599187,11110,/ RT
1769345_675162_RT,1769345,675162,01000,/ RT
1769928_622230_RT,1769928,622230,11000,/ RT
1770093_595991_RT,1770093,595991,11110,/ RT
1771208_623582_RT,1771208,623582,11000,/ RT
1774152_592203_RT,1774152,592203,11110,/ RT
1774234_624635_RT,1774234,624635,11000,/ RT
1775590_624772_RT,1775590,624772,11000,/ RT
1776769_617535_RT,1776769,617535,11110,/ RT
1777339_619506_RT,1777339,619506,11110,/ RT
1777542_601343_RT,1777542,601343,11110,/ RT
1778039_601487_RT,1778039,601487,11110,/ RT
1778161_601498_RT,1778161,601498,11110,/ RT
1778842_644646_RT,1778842,644646,00011,/ RT
1778957_644667_RT,1778957,644667,01111,/ RT
1779903_637307_RT,1779903,637307,11111,/ RT
1780438_637387_RT,1780438,637387,11111,/ RT
1780483_644591_RT,1780483,644591,00111,/ RT
1780984_637336_RT,1780984,637336,11111,/ RT
1781005_637342_RT,1781005,637342,11111,/ RT
1781311_637277_RT,1781311,637277,11111,/ RT
1781318_637275_RT,1781318,637275,00011,/ RT
1781352_643926_BS,1781352,643926,11111,/ BS
1781674_634009_BS,1781674,634009,11111,/ BS
1781763_636235_BS,1781763,636235,11111,/ BS
1781779_636247_RT,1781779,636247,00111,/ RT
1782004_644169_RT,1782004,644169,01111,/ RT
1782053_644119_RT,1782053,644119,01111,/ RT
1782414_641994_BS,1782414,641994,11111,/ BS
1782703_634001_RT,1782703,634001,11100,/ RT
1782860_640724_BS,1782860,640724,11111,/ BS
1783672_568960_RT,1783672,568960,11110,/ RT
1783676_568768_RT,1783676,568768,11110,/ RT
1783740_637901_BS,1783740,637901,11111,/ BS
1783794_570442_RT,1783794,570442,11110,/ RT
1783810_565696_RT,1783810,565696,11110,/ RT
1783822_570593_RT,1783822,570593,00100,/ RT
1783824_565661_RT,1783824,565661,00100,/ RT
1783828_565553_RT,1783828,565553,11110,/ RT
1783830_565643_RT,1783830,565643,00100,/ RT
1783846_566259_RT,1783846,566259,11110,/ RT
1783853_570766_RT,1783853,570766,00100,/ RT
1783888_570944_RT,1783888,570944,11110,/ RT
1784321_571000_RT,1784321,571000,01000,/ RT
1784337_563826_RT,1784337,563826,10000,/ RT
1784344_563823_RT,1784344,563823,10000,/ RT
1784462_645513_RT,1784462,645513,11111,/ RT
1784610_653306_RT,1784610,653306,10000,/ RT
1784629_653267_RT,1784629,653267,10000,/ RT
1784660_643290_BS,1784660,643290,11111,/ BS
1784711_571160_RT,1784711,571160,11110,/ RT
1785277_642971_BS,1785277,642971,01111,/ BS
1785321_580016_RT,1785321,580016,11110,/ RT
1785834_634987_BS,1785834,634987,11111,/ BS
1786214_629068_BS,1786214,629068,11111,/ BS
1786489_582010_RT,1786489,582010,11110,/ RT
1786675_582948_RT,1786675,582948,11110,/ RT
1787432_631729_BS,1787432,631729,11111,/ BS
1788240_630509_BS,1788240,630509,11111,/ BS
