#Detector,X,Y,Usage,Trap_Type
1098096_597426_BS,1098096,597426,1111,/ BS
1100405_565628_BS,1100405,565628,1111,/ BS
1103104_590268_BS,1103104,590268,1111,/ BS
1104580_623906_BS,1104580,623906,1111,/ BS
1104919_584230_BS,1104919,584230,1111,/ BS
1108568_583619_BS,1108568,583619,1111,/ BS
1110404_611514_BS,1110404,611514,1111,/ BS
1110973_571512_BS,1110973,571512,1111,/ BS
1112148_591891_BS,1112148,591891,1111,/ BS
1112940_599628_BS,1112940,599628,1111,/ BS
1113859_585174_BS,1113859,585174,1111,/ BS
1116009_621292_BS,1116009,621292,1111,/ BS
1116256_598133_BS,1116256,598133,1111,/ BS
1116586_611082_BS,1116586,611082,1111,/ BS
1120896_564997_BS,1120896,564997,1111,/ BS
1122569_592307_BS,1122569,592307,1111,/ BS
1124898_624392_BS,1124898,624392,1111,/ BS
1125167_633250_BS,1125167,633250,1111,/ BS
1125334_579928_BS,1125334,579928,1111,/ BS
1127114_587472_BS,1127114,587472,1111,/ BS
1127184_638678_BS,1127184,638678,1111,/ BS
1127200_564851_BS,1127200,564851,1111,/ BS
1127382_612012_BS,1127382,612012,1111,/ BS
1128825_569517_BS,1128825,569517,1111,/ BS
1129179_620977_BS,1129179,620977,1111,/ BS
1133945_604101_BS,1133945,604101,1111,/ BS
1134886_630527_BS,1134886,630527,1111,/ BS
1136620_594118_BS,1136620,594118,1111,/ BS
1137373_620327_BS,1137373,620327,1111,/ BS
1138426_560572_BS,1138426,560572,1111,/ BS
1139921_571402_BS,1139921,571402,1111,/ BS
1139999_599274_BS,1139999,599274,1111,/ BS
1142248_581150_BS,1142248,581150,1111,/ BS
1142579_614371_BS,1142579,614371,1111,/ BS
1144155_563404_BS,1144155,563404,1111,/ BS
1144328_630453_BS,1144328,630453,1111,/ BS
1144547_571660_BS,1144547,571660,1111,/ BS
1145586_621566_BS,1145586,621566,1111,/ BS
1147673_589855_BS,1147673,589855,1111,/ BS
1148425_584337_BS,1148425,584337,1111,/ BS
1148807_609696_BS,1148807,609696,1111,/ BS
1153702_547443_BS,1153702,547443,1111,/ BS
1154817_585281_BS,1154817,585281,1111,/ BS
1155211_620450_BS,1155211,620450,1111,/ BS
1156862_607408_BS,1156862,607408,1111,/ BS
1159947_575166_BS,1159947,575166,1111,/ BS
1160916_604198_BS,1160916,604198,1111,/ BS
1161004_589215_BS,1161004,589215,1111,/ BS
1162907_550737_BS,1162907,550737,1111,/ BS
1163487_567259_BS,1163487,567259,1111,/ BS
1163962_532593_BS,1163962,532593,1111,/ BS
1165492_542451_BS,1165492,542451,1111,/ BS
1168612_571856_BS,1168612,571856,1111,/ BS
1169363_598479_BS,1169363,598479,1111,/ BS
1170173_610096_BS,1170173,610096,1111,/ BS
1170728_585393_BS,1170728,585393,1111,/ BS
1171459_559754_BS,1171459,559754,1111,/ BS
1171486_543335_BS,1171486,543335,1111,/ BS
1171565_593679_BS,1171565,593679,1111,/ BS
1172536_609991_BS,1172536,609991,1111,/ BS
1173385_571815_BS,1173385,571815,1111,/ BS
1173806_559175_BS,1173806,559175,1111,/ BS
1174953_533487_BS,1174953,533487,1111,/ BS
1175562_577795_BS,1175562,577795,1111,/ BS
1177948_530909_BS,1177948,530909,1111,/ BS
1178093_549288_BS,1178093,549288,1111,/ BS
1180150_541631_BS,1180150,541631,1111,/ BS
1184506_520773_BS,1184506,520773,1111,/ BS
1186664_568910_BS,1186664,568910,1111,/ BS
1187370_535447_BS,1187370,535447,1111,/ BS
1188212_606642_BS,1188212,606642,1111,/ BS
1189244_582541_BS,1189244,582541,1111,/ BS
1190547_563846_BS,1190547,563846,1111,/ BS
1193284_546209_BS,1193284,546209,1111,/ BS
1193405_549566_BS,1193405,549566,1111,/ BS
1195664_523673_BS,1195664,523673,1111,/ BS
1197678_529323_BS,1197678,529323,1111,/ BS
1198249_541668_BS,1198249,541668,1111,/ BS
1198374_578839_BS,1198374,578839,1111,/ BS
1198446_553573_BS,1198446,553573,1111,/ BS
1199134_564740_BS,1199134,564740,1111,/ BS
1200379_526216_BS,1200379,526216,1111,/ BS
1202510_583876_BS,1202510,583876,1111,/ BS
1205348_608279_BS,1205348,608279,1111,/ BS
1206040_573002_BS,1206040,573002,1111,/ BS
1210187_595417_BS,1210187,595417,1111,/ BS
1210400_583688_BS,1210400,583688,1111,/ BS
1214549_583544_BS,1214549,583544,1111,/ BS
1215456_601239_BS,1215456,601239,1111,/ BS
1219097_593355_BS,1219097,593355,1111,/ BS
