#Detector,X,Y,Usage,Trap_Type
1133823_709788_BS,1133823,709788,1111,/ BS
1139897_674618_BS,1139897,674618,1111,/ BS
1142612_685761_BS,1142612,685761,1111,/ BS
1143565_695312_BS,1143565,695312,1111,/ BS
1144076_688476_BS,1144076,688476,1111,/ BS
1146249_667892_BS,1146249,667892,1111,/ BS
1150496_665746_BS,1150496,665746,1111,/ BS
1151308_702036_BS,1151308,702036,1111,/ BS
1151529_675843_BS,1151529,675843,1111,/ BS
1155791_694537_BS,1155791,694537,1111,/ BS
1156467_682926_BS,1156467,682926,1111,/ BS
1159194_703936_BS,1159194,703936,1111,/ BS
1162387_693273_BS,1162387,693273,1111,/ BS
1163526_687008_BS,1163526,687008,1111,/ BS
1165892_678801_BS,1165892,678801,1111,/ BS
1167323_664892_BS,1167323,664892,1111,/ BS
1170471_671379_BS,1170471,671379,1111,/ BS
1170798_693444_BS,1170798,693444,1111,/ BS
1172418_684619_BS,1172418,684619,1111,/ BS
1173899_704366_BS,1173899,704366,1111,/ BS
1176078_656470_BS,1176078,656470,1111,/ BS
1180491_681416_BS,1180491,681416,1111,/ BS
1183880_652463_BS,1183880,652463,1111,/ BS
1183931_691738_BS,1183931,691738,1111,/ BS
1187654_655855_BS,1187654,655855,1111,/ BS
1188502_675682_BS,1188502,675682,1111,/ BS
1189145_700546_BS,1189145,700546,1111,/ BS
1193930_696565_BS,1193930,696565,1111,/ BS
1194980_662288_BS,1194980,662288,1111,/ BS
1195687_651188_BS,1195687,651188,1111,/ BS
1196904_682564_BS,1196904,682564,1111,/ BS
1197509_700538_BS,1197509,700538,1111,/ BS
1197982_674886_BS,1197982,674886,1111,/ BS
1201219_649216_BS,1201219,649216,1111,/ BS
1203006_682277_BS,1203006,682277,1111,/ BS
1203620_667518_BS,1203620,667518,1111,/ BS
1203933_696526_BS,1203933,696526,1111,/ BS
1204325_704198_BS,1204325,704198,1111,/ BS
1206015_676105_BS,1206015,676105,1111,/ BS
1207776_689683_BS,1207776,689683,1111,/ BS
1212872_672105_BS,1212872,672105,1111,/ BS
1214366_697280_BS,1214366,697280,1111,/ BS
1214393_700997_BS,1214393,700997,1111,/ BS
1217156_666574_BS,1217156,666574,1111,/ BS
1217957_658155_BS,1217957,658155,1111,/ BS
1221833_676294_BS,1221833,676294,1111,/ BS
1222228_704081_BS,1222228,704081,1111,/ BS
1224388_667006_BS,1224388,667006,1111,/ BS
1227149_700233_BS,1227149,700233,1111,/ BS
1227431_682539_BS,1227431,682539,1111,/ BS
1234658_667191_BS,1234658,667191,1111,/ BS
1235340_677479_BS,1235340,677479,1111,/ BS
1237048_689423_BS,1237048,689423,1111,/ BS
1238194_701716_BS,1238194,701716,1111,/ BS
1241581_664792_BS,1241581,664792,1111,/ BS
1245055_687193_BS,1245055,687193,1111,/ BS
1247058_694579_BS,1247058,694579,1111,/ BS
1247223_657982_BS,1247223,657982,1111,/ BS
1247652_675007_BS,1247652,675007,1111,/ BS
1252205_696659_BS,1252205,696659,1111,/ BS
1253430_680424_BS,1253430,680424,1111,/ BS
1254584_684109_BS,1254584,684109,1111,/ BS
1255657_667327_BS,1255657,667327,1111,/ BS
1256493_660594_BS,1256493,660594,1111,/ BS
1264938_695965_BS,1264938,695965,1111,/ BS
1265096_657549_BS,1265096,657549,1111,/ BS
1266934_688176_BS,1266934,688176,1111,/ BS
1268446_676288_BS,1268446,676288,1111,/ BS
1268454_652288_BS,1268454,652288,1111,/ BS
1268464_670597_BS,1268464,670597,1111,/ BS
1271872_684287_BS,1271872,684287,1111,/ BS
1273076_680127_BS,1273076,680127,1111,/ BS
1273348_658550_BS,1273348,658550,1111,/ BS
1274796_667996_BS,1274796,667996,1111,/ BS
1279289_642363_BS,1279289,642363,1111,/ BS
1279439_678612_BS,1279439,678612,1111,/ BS
1282342_657439_BS,1282342,657439,1111,/ BS
1282681_669880_BS,1282681,669880,1111,/ BS
1282814_641435_BS,1282814,641435,1111,/ BS
1286898_650904_BS,1286898,650904,1111,/ BS
