#Detector,X,Y,Usage,Trap_Type
1592940_773074_BS,1592940,773074,11111,/ BS
1599492_777749_BS,1599492,777749,11111,/ BS
1600416_771301_BS,1600416,771301,11111,/ BS
1603347_768847_BS,1603347,768847,11111,/ BS
1603782_776479_BS,1603782,776479,11111,/ BS
1603806_764461_BS,1603806,764461,11111,/ BS
1603945_779934_BS,1603945,779934,11111,/ BS
1606911_770110_BS,1606911,770110,11111,/ BS
1608774_780753_BS,1608774,780753,11111,/ BS
1609358_776181_BS,1609358,776181,11111,/ BS
1611619_778187_BS,1611619,778187,11111,/ BS
1611842_770134_BS,1611842,770134,11111,/ BS
1612073_767537_BS,1612073,767537,11111,/ BS
1614076_781026_BS,1614076,781026,11111,/ BS
1614502_763504_BS,1614502,763504,11111,/ BS
1615709_781639_BS,1615709,781639,11111,/ BS
1616446_771935_BS,1616446,771935,11111,/ BS
1618056_760120_BS,1618056,760120,11111,/ BS
1618061_778202_BS,1618061,778202,11111,/ BS
1619736_765890_BS,1619736,765890,11111,/ BS
1622779_779108_BS,1622779,779108,11111,/ BS
1624194_774339_BS,1624194,774339,11111,/ BS
1624390_767293_BS,1624390,767293,11111,/ BS
1625350_777113_BS,1625350,777113,11111,/ BS
1625955_762140_BS,1625955,762140,11111,/ BS
1627410_768083_BS,1627410,768083,11111,/ BS
1629402_772985_BS,1629402,772985,11111,/ BS
1629469_759862_BS,1629469,759862,11111,/ BS
1629527_764920_BS,1629527,764920,11111,/ BS
1632786_768569_BS,1632786,768569,11111,/ BS
1634083_758432_BS,1634083,758432,11111,/ BS
1634199_764608_BS,1634199,764608,11111,/ BS
1634208_773195_BS,1634208,773195,11111,/ BS
1635800_778854_BS,1635800,778854,11111,/ BS
1636004_750497_BS,1636004,750497,11111,/ BS
1636731_774730_BS,1636731,774730,11111,/ BS
1636782_770393_BS,1636782,770393,11111,/ BS
1637629_784240_BS,1637629,784240,11111,/ BS
1638042_752676_BS,1638042,752676,11111,/ BS
1638256_743917_BS,1638256,743917,11111,/ BS
1639177_757973_BS,1639177,757973,11111,/ BS
1640117_754558_BS,1640117,754558,11111,/ BS
1640177_781636_BS,1640177,781636,11111,/ BS
1640786_784745_BS,1640786,784745,11111,/ BS
1640906_767284_BS,1640906,767284,11111,/ BS
1642136_743505_BS,1642136,743505,11111,/ BS
1642652_774882_BS,1642652,774882,11111,/ BS
1643036_760082_BS,1643036,760082,11111,/ BS
1643461_770136_BS,1643461,770136,11111,/ BS
1643932_747572_BS,1643932,747572,11111,/ BS
1644184_742454_BS,1644184,742454,11111,/ BS
1644402_766722_BS,1644402,766722,11111,/ BS
1645002_746295_BS,1645002,746295,11111,/ BS
1645270_781177_BS,1645270,781177,11111,/ BS
1645827_777611_BS,1645827,777611,11111,/ BS
1645850_752261_BS,1645850,752261,11111,/ BS
1645933_772069_BS,1645933,772069,11111,/ BS
1646507_755779_BS,1646507,755779,11111,/ BS
1648109_762146_BS,1648109,762146,11111,/ BS
1648114_764469_BS,1648114,764469,11111,/ BS
1648382_739557_BS,1648382,739557,11111,/ BS
1649069_749139_BS,1649069,749139,11111,/ BS
1649300_754420_BS,1649300,754420,11111,/ BS
1650416_746483_BS,1650416,746483,11111,/ BS
