#Detector,X,Y,Usage,Trap_Type
1214298_630530_HT,1214298,630530,0111,/ HT
1214605_625728_RT,1214605,625728,0110,/ RT
1214660_625697_HT,1214660,625697,0111,/ HT
1214907_629114_RT,1214907,629114,0111,/ RT
1216548_621716_HT,1216548,621716,0011,/ HT
1221595_618686_HT,1221595,618686,0111,/ HT
1221864_618420_RT,1221864,618420,0111,/ RT
1223266_635387_HT,1223266,635387,0011,/ HT
1225310_638605_HT,1225310,638605,0111,/ HT
1225571_640749_RT,1225571,640749,0111,/ RT
1226807_636749_RT,1226807,636749,0111,/ RT
1227303_635810_RT,1227303,635810,0111,/ RT
1227442_635300_HT,1227442,635300,0111,/ HT
1229269_642640_RT,1229269,642640,0111,/ RT
1229362_630134_HT,1229362,630134,0011,/ HT
1234556_640409_RT,1234556,640409,0001,/ RT
1234956_639965_RT,1234956,639965,0111,/ RT
1235478_639356_RT,1235478,639356,0100,/ RT
1235519_639560_RT,1235519,639560,0100,/ RT
1235996_638800_HT,1235996,638800,0111,/ HT
1236095_638738_RT,1236095,638738,0111,/ RT
1236333_638385_RT,1236333,638385,0010,/ RT
1236899_622533_HT,1236899,622533,1000,/ HT
1237003_622532_RT,1237003,622532,1000,/ RT
1237220_634866_HT,1237220,634866,0111,/ HT
1237321_637250_RT,1237321,637250,0010,/ RT
1238178_637533_HT,1238178,637533,0011,/ HT
1240286_628306_HT,1240286,628306,0011,/ HT
1245611_636267_HT,1245611,636267,0011,/ HT
1254045_642074_HT,1254045,642074,0111,/ HT
1254340_638842_HT,1254340,638842,0011,/ HT
1256337_612242_HT,1256337,612242,1110,/ HT
1258480_638234_RT,1258480,638234,0010,/ RT
1258556_638309_RT,1258556,638309,0011,/ RT
1258792_604169_HT,1258792,604169,1110,/ HT
1258820_604182_RT,1258820,604182,1100,/ RT
1259497_639378_HT,1259497,639378,0011,/ HT
1259820_619173_HT,1259820,619173,0011,/ HT
1259838_619181_HT,1259838,619181,0011,/ HT
1260245_614880_HT,1260245,614880,1110,/ HT
1261517_641689_RT,1261517,641689,0111,/ RT
1262363_600450_RT,1262363,600450,1110,/ RT
1263567_597469_HT,1263567,597469,1110,/ HT
1263815_607418_HT,1263815,607418,1110,/ HT
1265030_595226_HT,1265030,595226,1110,/ HT
1265826_622383_HT,1265826,622383,1110,/ HT
1266254_592734_RT,1266254,592734,1110,/ RT
1267798_606152_RT,1267798,606152,1100,/ RT
1267833_606147_HT,1267833,606147,1110,/ HT
1272370_601587_HT,1272370,601587,0111,/ HT
1272561_601586_RT,1272561,601586,0011,/ RT
1273044_609971_HT,1273044,609971,1111,/ HT
1273421_611417_RT,1273421,611417,1111,/ RT
1274799_642799_HT,1274799,642799,0011,/ HT
1276766_608266_HT,1276766,608266,0011,/ HT
1277143_612477_RT,1277143,612477,1111,/ RT
1278155_610415_RT,1278155,610415,1111,/ RT
1278160_610348_HT,1278160,610348,1111,/ HT
1280408_616190_HT,1280408,616190,0011,/ HT
1284531_619828_HT,1284531,619828,1110,/ HT
1285785_611070_HT,1285785,611070,1110,/ HT
1286865_612779_RT,1286865,612779,1110,/ RT
1291627_619366_RT,1291627,619366,1110,/ RT
