#Detector,X,Y,Usage,Trap_Type
1668967_574070_BS,1668967,574070,1111,/ BS
1669119_572880_BS,1669119,572880,1111,/ BS
1671456_563299_BS,1671456,563299,1111,/ BS
1671630_554853_BS,1671630,554853,1111,/ BS
1674001_575724_BS,1674001,575724,1111,/ BS
1674340_582523_BS,1674340,582523,1111,/ BS
1674482_576693_BS,1674482,576693,1111,/ BS
1677260_573117_BS,1677260,573117,1111,/ BS
1678143_568592_BS,1678143,568592,1111,/ BS
1682882_589064_BS,1682882,589064,1111,/ BS
1683493_572504_BS,1683493,572504,1111,/ BS
1683865_584551_BS,1683865,584551,1111,/ BS
1684689_578909_BS,1684689,578909,1111,/ BS
1692436_578290_BS,1692436,578290,1111,/ BS
1692706_551809_BS,1692706,551809,1111,/ BS
1696561_576802_BS,1696561,576802,1111,/ BS
1697369_583864_BS,1697369,583864,1111,/ BS
1698250_580145_BS,1698250,580145,1111,/ BS
