#Detector,X,Y,Usage,Trap_Type
1238010_606570_BS,1238010,606570,11111,/ BS
1238776_599177_BS,1238776,599177,11111,/ BS
1248270_606239_BS,1248270,606239,11111,/ BS
1248685_594811_BS,1248685,594811,11111,/ BS
1250886_612698_BS,1250886,612698,11111,/ BS
1251232_588657_BS,1251232,588657,11111,/ BS
1254106_568583_BS,1254106,568583,11111,/ BS
1254527_574732_BS,1254527,574732,11111,/ BS
1257478_617302_BS,1257478,617302,11111,/ BS
1258547_608430_BS,1258547,608430,11111,/ BS
1258721_621154_BS,1258721,621154,11111,/ BS
1259168_587777_BS,1259168,587777,11111,/ BS
1259685_593626_BS,1259685,593626,11111,/ BS
1260174_577357_BS,1260174,577357,11111,/ BS
1262996_561079_BS,1262996,561079,11111,/ BS
1263028_564452_BS,1263028,564452,11111,/ BS
1265338_616614_BS,1265338,616614,11111,/ BS
1265399_632162_BS,1265399,632162,11111,/ BS
1265620_625870_BS,1265620,625870,11111,/ BS
1265718_593837_BS,1265718,593837,11111,/ BS
1266462_604758_BS,1266462,604758,11111,/ BS
1267459_588438_BS,1267459,588438,11111,/ BS
1267659_568294_BS,1267659,568294,11111,/ BS
1270898_555854_BS,1270898,555854,11111,/ BS
1271587_578223_BS,1271587,578223,11111,/ BS
1272405_634005_BS,1272405,634005,11111,/ BS
1275281_570532_BS,1275281,570532,11111,/ BS
1275454_597963_BS,1275454,597963,11111,/ BS
1276499_546041_BS,1276499,546041,11111,/ BS
1276578_590209_BS,1276578,590209,11111,/ BS
1276714_550826_BS,1276714,550826,11111,/ BS
1276816_539634_BS,1276816,539634,11111,/ BS
1277181_603993_BS,1277181,603993,11111,/ BS
1278386_557166_BS,1278386,557166,11111,/ BS
1278880_610295_BS,1278880,610295,11111,/ BS
1279612_624012_BS,1279612,624012,11111,/ BS
1280178_577673_BS,1280178,577673,11111,/ BS
1284041_537592_BS,1284041,537592,11111,/ BS
1285782_610832_BS,1285782,610832,11111,/ BS
1286865_594522_BS,1286865,594522,11111,/ BS
1286881_630149_BS,1286881,630149,11111,/ BS
1287578_614822_BS,1287578,614822,11111,/ BS
1289885_582144_BS,1289885,582144,11111,/ BS
1290412_554360_BS,1290412,554360,11111,/ BS
1290604_548550_BS,1290604,548550,11111,/ BS
1292121_541788_BS,1292121,541788,11111,/ BS
1292907_566646_BS,1292907,566646,11111,/ BS
1293031_601312_BS,1293031,601312,11111,/ BS
1293103_577653_BS,1293103,577653,11111,/ BS
1293795_607991_BS,1293795,607991,11111,/ BS
1295460_532816_BS,1295460,532816,11111,/ BS
1296296_582953_BS,1296296,582953,11111,/ BS
1296814_618599_BS,1296814,618599,11111,/ BS
1297107_585228_BS,1297107,585228,11111,/ BS
1298423_548810_BS,1298423,548810,11111,/ BS
1298571_570321_BS,1298571,570321,11111,/ BS
1298812_558024_BS,1298812,558024,11111,/ BS
1302697_585592_BS,1302697,585592,11111,/ BS
1303611_541601_BS,1303611,541601,11111,/ BS
1304818_598226_BS,1304818,598226,11111,/ BS
1304852_531976_BS,1304852,531976,11111,/ BS
1307335_518176_BS,1307335,518176,11111,/ BS
1307812_550932_BS,1307812,550932,11111,/ BS
1308209_497879_BS,1308209,497879,11111,/ BS
1308321_582926_BS,1308321,582926,11111,/ BS
1309398_557356_BS,1309398,557356,11111,/ BS
1309604_517491_BS,1309604,517491,11111,/ BS
1309644_571908_BS,1309644,571908,11111,/ BS
1313335_529566_BS,1313335,529566,11111,/ BS
1314941_567874_BS,1314941,567874,11111,/ BS
1315535_538141_BS,1315535,538141,11111,/ BS
1316082_508549_BS,1316082,508549,11111,/ BS
1317213_562135_BS,1317213,562135,11111,/ BS
1317485_525699_BS,1317485,525699,11111,/ BS
1317884_544661_BS,1317884,544661,11111,/ BS
1320636_501737_BS,1320636,501737,11111,/ BS
1321769_549155_BS,1321769,549155,11111,/ BS
1324646_519151_BS,1324646,519151,11111,/ BS
1325328_511724_BS,1325328,511724,11111,/ BS
1326615_527699_BS,1326615,527699,11111,/ BS
1327163_510413_BS,1327163,510413,11111,/ BS
1328332_518606_BS,1328332,518606,11111,/ BS
