#Detector,X,Y,Usage,Trap_Type
1684555_518834_BS,1684555,518834,1111,/ BS
1688488_514122_BS,1688488,514122,1111,/ BS
1693084_508745_BS,1693084,508745,1111,/ BS
1693334_515598_BS,1693334,515598,1111,/ BS
1693473_518621_BS,1693473,518621,1111,/ BS
1695393_518563_BS,1695393,518563,1111,/ BS
1697609_514665_BS,1697609,514665,1111,/ BS
1699716_509792_BS,1699716,509792,1111,/ BS
1700001_511430_BS,1700001,511430,1111,/ BS
1700393_503320_BS,1700393,503320,1111,/ BS
1700836_500861_BS,1700836,500861,1111,/ BS
1701675_513799_BS,1701675,513799,1111,/ BS
1703260_519605_BS,1703260,519605,1111,/ BS
1703626_502005_BS,1703626,502005,1111,/ BS
1705056_505158_BS,1705056,505158,1111,/ BS
1705762_496593_BS,1705762,496593,1111,/ BS
1706279_512735_BS,1706279,512735,1111,/ BS
1706938_514202_BS,1706938,514202,1111,/ BS
1707406_496382_BS,1707406,496382,1111,/ BS
1708100_522588_BS,1708100,522588,1111,/ BS
1709486_521283_BS,1709486,521283,1111,/ BS
1709638_502780_BS,1709638,502780,1111,/ BS
1710100_501012_BS,1710100,501012,1111,/ BS
1712010_497646_BS,1712010,497646,1111,/ BS
1712225_503287_BS,1712225,503287,1111,/ BS
1712799_518288_BS,1712799,518288,1111,/ BS
1713058_511517_BS,1713058,511517,1111,/ BS
1714916_508248_BS,1714916,508248,1111,/ BS
1715802_516086_BS,1715802,516086,1111,/ BS
1716355_521351_BS,1716355,521351,1111,/ BS
1716923_510542_BS,1716923,510542,1111,/ BS
1717682_506910_BS,1717682,506910,1111,/ BS
1718462_512103_BS,1718462,512103,1111,/ BS
1719245_504270_BS,1719245,504270,1111,/ BS
1719314_499429_BS,1719314,499429,1111,/ BS
1721135_520107_BS,1721135,520107,1111,/ BS
1722296_505412_BS,1722296,505412,1111,/ BS
1722326_508283_BS,1722326,508283,1111,/ BS
1725426_494513_BS,1725426,494513,1111,/ BS
1725920_515081_BS,1725920,515081,1111,/ BS
1728484_503528_BS,1728484,503528,1111,/ BS
1729169_508005_BS,1729169,508005,1111,/ BS
1729843_497645_BS,1729843,497645,1111,/ BS
1732361_509058_BS,1732361,509058,1111,/ BS
1734209_503011_BS,1734209,503011,1111,/ BS
1734565_497927_BS,1734565,497927,1111,/ BS
1736171_506703_BS,1736171,506703,1111,/ BS
1739153_508102_BS,1739153,508102,1111,/ BS
1739465_515462_BS,1739465,515462,1111,/ BS
1739645_514069_BS,1739645,514069,1111,/ BS
1741699_509672_BS,1741699,509672,1111,/ BS
1742552_507799_BS,1742552,507799,1111,/ BS
