#Detector,X,Y,Usage,Trap_Type
1768204_673628_RT,1768204,673628,000111,/ RT
1769333_675187_RT,1769333,675187,000101,/ RT
1774663_672676_RT,1774663,672676,011111,/ RT
1774876_646894_RT,1774876,646894,111111,/ RT
1775125_664779_RT,1775125,664779,011111,/ RT
1775348_645866_RT,1775348,645866,111111,/ RT
1775545_645607_RT,1775545,645607,111111,/ RT
1776647_644490_RT,1776647,644490,111111,/ RT
1776758_651215_RT,1776758,651215,001111,/ RT
1777387_650599_RT,1777387,650599,001111,/ RT
1777662_670512_RT,1777662,670512,011111,/ RT
1778002_650315_RT,1778002,650315,001111,/ RT
1778115_664353_RT,1778115,664353,011111,/ RT
1778499_664522_RT,1778499,664522,011111,/ RT
1778829_649661_RT,1778829,649661,001111,/ RT
1778878_644671_RT,1778878,644671,111111,/ RT
1778957_644667_RT,1778957,644667,111101,/ RT
1779296_664583_RT,1779296,664583,011111,/ RT
1779873_559859_RT,1779873,559859,011110,/ RT
1779903_637307_RT,1779903,637307,011111,/ RT
1780335_558806_RT,1780335,558806,000100,/ RT
1780438_637387_RT,1780438,637387,011111,/ RT
1780476_644574_RT,1780476,644574,111111,/ RT
1780667_559686_RT,1780667,559686,001100,/ RT
1780864_666322_RT,1780864,666322,011111,/ RT
1781005_637342_RT,1781005,637342,011111,/ RT
1781168_648898_RT,1781168,648898,001111,/ RT
1781311_637277_RT,1781311,637277,011111,/ RT
1781355_665527_RT,1781355,665527,011111,/ RT
1782010_644159_RT,1782010,644159,111111,/ RT
1782366_560384_RT,1782366,560384,011110,/ RT
1782453_560608_RT,1782453,560608,011110,/ RT
1782607_663426_RT,1782607,663426,011111,/ RT
1782953_561357_RT,1782953,561357,011110,/ RT
1783023_647242_RT,1783023,647242,011111,/ RT
1783250_661861_RT,1783250,661861,011111,/ RT
1783396_624382_RT,1783396,624382,011110,/ RT
1783594_562682_RT,1783594,562682,011110,/ RT
1783663_565942_RT,1783663,565942,010110,/ RT
1783672_568960_RT,1783672,568960,011110,/ RT
1783794_570442_RT,1783794,570442,011110,/ RT
1783802_569252_RT,1783802,569252,011010,/ RT
1783828_565553_RT,1783828,565553,001100,/ RT
1783846_566259_RT,1783846,566259,011110,/ RT
1783847_570799_RT,1783847,570799,011110,/ RT
1783891_565205_RT,1783891,565205,011110,/ RT
1783910_564954_RT,1783910,564954,011110,/ RT
1784014_624171_RT,1784014,624171,011110,/ RT
1784039_564763_RT,1784039,564763,011110,/ RT
1784127_563671_RT,1784127,563671,011110,/ RT
1784305_564090_RT,1784305,564090,011110,/ RT
1784392_563827_RT,1784392,563827,011110,/ RT
1784409_653689_RT,1784409,653689,011011,/ RT
1784462_645513_RT,1784462,645513,011011,/ RT
1784541_659180_RT,1784541,659180,011111,/ RT
1784610_653306_RT,1784610,653306,011011,/ RT
1784628_653270_RT,1784628,653270,011011,/ RT
1784711_571160_RT,1784711,571160,011110,/ RT
1784717_639223_RT,1784717,639223,011111,/ RT
1785029_589919_RT,1785029,589919,011110,/ RT
1785202_623427_RT,1785202,623427,011110,/ RT
1785264_609179_RT,1785264,609179,011111,/ RT
1785296_643184_RT,1785296,643184,011111,/ RT
1785362_657781_RT,1785362,657781,011111,/ RT
1785682_589974_RT,1785682,589974,010000,/ RT
1785792_595796_RT,1785792,595796,011110,/ RT
1786057_655478_RT,1786057,655478,011111,/ RT
1786071_564306_RT,1786071,564306,011101,/ RT
1786280_629138_RT,1786280,629138,011111,/ RT
1786379_633772_RT,1786379,633772,011111,/ RT
1786388_646832_RT,1786388,646832,011111,/ RT
1786567_563789_RT,1786567,563789,011101,/ RT
1786619_652955_RT,1786619,652955,011111,/ RT
1786624_590128_RT,1786624,590128,011110,/ RT
1786747_596065_RT,1786747,596065,011110,/ RT
1786751_633149_RT,1786751,633149,011111,/ RT
1786935_651703_RT,1786935,651703,011111,/ RT
1787049_610388_RT,1787049,610388,011111,/ RT
1787055_590241_RT,1787055,590241,010000,/ RT
1787209_610412_RT,1787209,610412,011111,/ RT
1787241_563447_RT,1787241,563447,011111,/ RT
1787282_622846_RT,1787282,622846,011110,/ RT
1787364_632132_RT,1787364,632132,011111,/ RT
1787374_563349_RT,1787374,563349,011111,/ RT
1787409_622732_RT,1787409,622732,011110,/ RT
1787518_590232_RT,1787518,590232,011110,/ RT
1787789_590249_RT,1787789,590249,010000,/ RT
1787941_622442_RT,1787941,622442,011110,/ RT
1788148_603580_RT,1788148,603580,011111,/ RT
1788196_610844_RT,1788196,610844,011111,/ RT
1788397_630450_RT,1788397,630450,011111,/ RT
1788467_590064_RT,1788467,590064,011110,/ RT
1788670_603406_RT,1788670,603406,011110,/ RT
1788819_590312_RT,1788819,590312,010000,/ RT
1789019_627837_RT,1789019,627837,011111,/ RT
1789084_629136_RT,1789084,629136,011111,/ RT
1789161_610660_RT,1789161,610660,011111,/ RT
1789218_603332_RT,1789218,603332,011110,/ RT
1789239_590610_RT,1789239,590610,011110,/ RT
