#Detector,X,Y,Usage,Trap_Type
1256149_611822_HT,1256149,611822,11111,/ HT
1258811_604352_HT,1258811,604352,11111,/ HT
1258820_604182_RT,1258820,604182,11011,/ RT
1259217_614728_HT,1259217,614728,11111,/ HT
1259550_614710_RT,1259550,614710,11111,/ RT
1261905_600914_HT,1261905,600914,11111,/ HT
1262363_600450_RT,1262363,600450,11111,/ RT
1263567_597469_HT,1263567,597469,11111,/ HT
1263642_599903_RT,1263642,599903,11111,/ RT
1263815_607418_HT,1263815,607418,11111,/ HT
1264232_626134_HT,1264232,626134,01111,/ HT
1264719_620793_HT,1264719,620793,11111,/ HT
1265028_595181_RT,1265028,595181,01111,/ RT
1265663_594489_RT,1265663,594489,11111,/ RT
1265826_622383_HT,1265826,622383,11111,/ HT
1265868_594058_HT,1265868,594058,01111,/ HT
1266004_593647_RT,1266004,593647,01111,/ RT
1266254_592734_RT,1266254,592734,00111,/ RT
1267798_606152_RT,1267798,606152,11111,/ RT
1267833_606147_HT,1267833,606147,11111,/ HT
1268772_604798_HT,1268772,604798,11111,/ HT
1272370_601587_HT,1272370,601587,01111,/ HT
1272561_601586_RT,1272561,601586,01111,/ RT
1273044_609971_HT,1273044,609971,11111,/ HT
1273293_610988_RT,1273293,610988,11111,/ RT
1273421_611417_RT,1273421,611417,11111,/ RT
1273436_611481_RT,1273436,611481,11111,/ RT
1273539_611722_RT,1273539,611722,11111,/ RT
1274188_612643_HT,1274188,612643,11111,/ HT
1278155_610415_RT,1278155,610415,11111,/ RT
1278160_610348_HT,1278160,610348,01111,/ HT
1280452_618995_RT,1280452,618995,11111,/ RT
1280921_618507_RT,1280921,618507,11111,/ RT
1281040_618281_HT,1281040,618281,11111,/ HT
1281337_617790_RT,1281337,617790,01111,/ RT
1281622_617260_HT,1281622,617260,11111,/ HT
1284531_619828_HT,1284531,619828,01111,/ HT
1284724_619460_HT,1284724,619460,01111,/ HT
1285785_611070_HT,1285785,611070,11111,/ HT
1286204_611555_RT,1286204,611555,11111,/ RT
1287736_611664_RT,1287736,611664,11111,/ RT
1287838_615440_RT,1287838,615440,11111,/ RT
1291627_619366_RT,1291627,619366,11111,/ RT
