#Session,ID,Occassion,Detector,Sex
Region_2006,R_F102,1,1205281_632837_BS,F
Region_2006,R_F102,3,1205281_632837_BS,F
Region_2006,R_F103,1,1205281_632837_BS,F
Region_2006,R_F103,2,1199953_632880_BS,F
Region_2006,R_F103,2,1205281_632837_BS,F
Region_2006,R_F103,3,1199953_632880_BS,F
Region_2006,R_F103,4,1199953_632880_BS,F
Region_2006,R_F106,1,1243484_630832_BS,F
Region_2006,R_F106,2,1243484_630832_BS,F
Region_2006,R_F106,3,1245156_625563_BS,F
Region_2006,R_F106,4,1245156_625563_BS,F
Region_2006,R_F108,1,1254812_638594_BS,F
Region_2006,R_F108,2,1254812_638594_BS,F
Region_2006,R_F108,3,1254812_638594_BS,F
Region_2006,R_F108,4,1254812_638594_BS,F
Region_2006,R_F113,1,1243484_630832_BS,F
Region_2006,R_F113,1,1245156_625563_BS,F
Region_2006,R_F113,3,1245156_625563_BS,F
Region_2006,R_F115,1,1204262_644385_BS,F
Region_2006,R_F115,2,1194070_640369_BS,F
Region_2006,R_F117,2,1242436_643001_BS,F
Region_2006,R_F118,2,1253374_644139_BS,F
Region_2006,R_F124,3,1204262_644385_BS,F
Region_2006,R_F124,4,1204262_644385_BS,F
Region_2006,R_F126,3,1254812_638594_BS,F
Region_2006,R_F126,4,1253374_644139_BS,F
Region_2006,R_F126,4,1254812_638594_BS,F
Region_2006,R_F127,3,1254812_638594_BS,F
Region_2006,R_F130,4,1232909_650820_BS,F
Region_2006,R_F131,2,1242436_643001_BS,F
Region_2006,R_F131,4,1232909_650820_BS,F
Region_2006,R_F132,1,1253374_644139_BS,F
Region_2006,R_F132,2,1253374_644139_BS,F
Region_2006,R_F132,4,1253374_644139_BS,F
Region_2006,R_F134,4,1227354_634978_BS,F
Region_2006,R_F136,4,1172126_619429_BS,F
Region_2006,R_F137,3,1205281_632837_BS,F
Region_2006,R_F137,4,1195307_627240_BS,F
Region_2006,R_F138,2,1208847_627661_BS,F
Region_2006,R_F138,4,1208847_627661_BS,F
Region_2006,R_F139,1,1221942_621846_BS,F
Region_2006,R_F139,2,1221942_621846_BS,F
Region_2006,R_F139,4,1220998_618448_BS,F
Region_2006,R_F84,2,1195319_615104_BS,F
Region_2006,R_F84,4,1195319_615104_BS,F
Region_2006,R_F92,2,1195307_627240_BS,F
Region_2006,R_F96,1,1176187_656308_BS,F
Region_2006,R_F97,1,1176187_656308_BS,F
Region_2006,R_F97,3,1176187_656308_BS,F
Region_2006,R_M100,1,1253374_644139_BS,M
Region_2006,R_M101,1,1174930_633541_BS,M
Region_2006,R_M101,3,1178135_637583_BS,M
Region_2006,R_M101,4,1192591_636135_BS,M
Region_2006,R_M101,4,1199953_632880_BS,M
Region_2006,R_M101,4,1205281_632837_BS,M
Region_2006,R_M101,4,1178135_637583_BS,M
Region_2006,R_M101,4,1194070_640369_BS,M
Region_2006,R_M104,1,1227354_634978_BS,M
Region_2006,R_M104,2,1242436_643001_BS,M
Region_2006,R_M104,2,1228393_628488_BS,M
Region_2006,R_M105,1,1227354_634978_BS,M
Region_2006,R_M105,1,1221942_621846_BS,M
Region_2006,R_M105,1,1228393_628488_BS,M
Region_2006,R_M105,2,1227354_634978_BS,M
Region_2006,R_M105,3,1227354_634978_BS,M
Region_2006,R_M105,4,1227354_634978_BS,M
Region_2006,R_M105,4,1234907_636741_BS,M
Region_2006,R_M105,4,1243484_630832_BS,M
Region_2006,R_M107,1,1254812_638594_BS,M
Region_2006,R_M109,1,1254812_638594_BS,M
Region_2006,R_M110,1,1172126_619429_BS,M
Region_2006,R_M111,1,1168809_635626_BS,M
Region_2006,R_M111,1,1172126_619429_BS,M
Region_2006,R_M111,1,1164239_638248_BS,M
Region_2006,R_M111,3,1168809_635626_BS,M
Region_2006,R_M111,4,1174930_633541_BS,M
Region_2006,R_M112,1,1221942_621846_BS,M
Region_2006,R_M114,2,1176187_656308_BS,M
Region_2006,R_M114,4,1176187_656308_BS,M
Region_2006,R_M116,1,1192591_636135_BS,M
Region_2006,R_M116,1,1194070_640369_BS,M
Region_2006,R_M116,2,1218799_643397_BS,M
Region_2006,R_M116,2,1213766_635866_BS,M
Region_2006,R_M119,2,1168809_635626_BS,M
Region_2006,R_M119,3,1168809_635626_BS,M
Region_2006,R_M119,4,1164239_638248_BS,M
Region_2006,R_M120,2,1234907_636741_BS,M
Region_2006,R_M120,3,1243484_630832_BS,M
Region_2006,R_M121,2,1234907_636741_BS,M
Region_2006,R_M121,3,1243484_630832_BS,M
Region_2006,R_M122,2,1254812_638594_BS,M
Region_2006,R_M123,1,1221942_621846_BS,M
Region_2006,R_M123,2,1220998_618448_BS,M
Region_2006,R_M123,3,1221942_621846_BS,M
Region_2006,R_M123,3,1220998_618448_BS,M
Region_2006,R_M125,1,1253374_644139_BS,M
Region_2006,R_M125,3,1253374_644139_BS,M
Region_2006,R_M128,3,1172126_619429_BS,M
Region_2006,R_M128,4,1176187_656308_BS,M
Region_2006,R_M129,1,1207644_616485_BS,M
Region_2006,R_M129,2,1178135_637583_BS,M
Region_2006,R_M129,3,1186228_623487_BS,M
Region_2006,R_M133,3,1205281_632837_BS,M
Region_2006,R_M133,3,1213766_635866_BS,M
Region_2006,R_M133,4,1205281_632837_BS,M
Region_2006,R_M87,1,1168809_635626_BS,M
Region_2006,R_M87,4,1177982_617361_BS,M
Region_2006,R_M87,4,1179747_617630_BS,M
Region_2006,R_M98,1,1176187_656308_BS,M
Region_2006,R_M99,1,1164239_638248_BS,M
