#Session,ID,Occassion,Detector,Sex
West_Slopes_1997,WS_105,1,1606911_770110_BS,M
West_Slopes_1997,WS_132,2,1644402_766722_BS,F
West_Slopes_1997,WS_132,3,1634199_764608_BS,F
West_Slopes_1997,WS_132,3,1643036_760082_BS,F
West_Slopes_1997,WS_132,4,1634199_764608_BS,F
West_Slopes_1997,WS_288,4,1625350_777113_BS,M
West_Slopes_1997,WS_288,4,1615709_781639_BS,M
West_Slopes_1997,WS_288,5,1592940_773074_BS,M
West_Slopes_1997,WS_288,5,1625350_777113_BS,M
West_Slopes_1997,WS_289,1,1629402_772985_BS,F
West_Slopes_1997,WS_295,1,1622779_779108_BS,F
West_Slopes_1997,WS_298,1,1645002_746295_BS,M
West_Slopes_1997,WS_298,2,1645002_746295_BS,M
West_Slopes_1997,WS_298,3,1634199_764608_BS,M
West_Slopes_1997,WS_298,3,1634083_758432_BS,M
West_Slopes_1997,WS_298,3,1640117_754558_BS,M
West_Slopes_1997,WS_298,3,1645850_752261_BS,M
West_Slopes_1997,WS_298,3,1649069_749139_BS,M
West_Slopes_1997,WS_298,4,1643932_747572_BS,M
West_Slopes_1997,WS_298,5,1640117_754558_BS,M
West_Slopes_1997,WS_298,5,1643932_747572_BS,M
West_Slopes_1997,WS_298,5,1645002_746295_BS,M
West_Slopes_1997,WS_300,3,1646507_755779_BS,F
West_Slopes_1997,WS_306,3,1618061_778202_BS,M
West_Slopes_1997,WS_309,4,1640117_754558_BS,M
West_Slopes_1997,WS_309,5,1629469_759862_BS,M
West_Slopes_1997,WS_310,3,1646507_755779_BS,F
West_Slopes_1997,WS_310,3,1650416_746483_BS,F
West_Slopes_1997,WS_310,5,1646507_755779_BS,F
West_Slopes_1997,WS_310,5,1649300_754420_BS,F
West_Slopes_1997,WS_320,3,1646507_755779_BS,M
West_Slopes_1997,WS_320,3,1649300_754420_BS,M
West_Slopes_1997,WS_326,3,1618061_778202_BS,F
West_Slopes_1997,WS_326,3,1622779_779108_BS,F
West_Slopes_1997,WS_326,4,1615709_781639_BS,F
West_Slopes_1997,WS_3429,3,1599492_777749_BS,F
West_Slopes_1997,WS_3431a,3,1608774_780753_BS,NA
West_Slopes_1997,WS_35,3,1634208_773195_BS,F
West_Slopes_1997,WS_35,5,1636731_774730_BS,F
West_Slopes_1997,WS_3723,3,1648114_764469_BS,NA
West_Slopes_1997,WS_44,1,1645002_746295_BS,F
West_Slopes_1997,WS_44,3,1646507_755779_BS,F
West_Slopes_1997,WS_44,4,1648114_764469_BS,F
West_Slopes_1997,WS_44,4,1648109_762146_BS,F
West_Slopes_1997,WS_466,1,1643036_760082_BS,F
West_Slopes_1997,WS_466,3,1643036_760082_BS,F
West_Slopes_1997,WS_466,3,1640117_754558_BS,F
West_Slopes_1997,WS_466,5,1629469_759862_BS,F
West_Slopes_1997,WS_467,1,1614076_781026_BS,F
West_Slopes_1997,WS_468,1,1637629_784240_BS,M
West_Slopes_1997,WS_468,2,1637629_784240_BS,M
West_Slopes_1997,WS_473,2,1606911_770110_BS,F
West_Slopes_1997,WS_474,1,1622779_779108_BS,M
West_Slopes_1997,WS_474,2,1629402_772985_BS,M
West_Slopes_1997,WS_474,2,1634208_773195_BS,M
West_Slopes_1997,WS_474,3,1622779_779108_BS,M
West_Slopes_1997,WS_474,3,1625350_777113_BS,M
West_Slopes_1997,WS_474,3,1629402_772985_BS,M
West_Slopes_1997,WS_475,1,1645933_772069_BS,F
West_Slopes_1997,WS_475,2,1642652_774882_BS,F
West_Slopes_1997,WS_475,5,1645933_772069_BS,F
West_Slopes_1997,WS_476,2,1643461_770136_BS,M
West_Slopes_1997,WS_476,2,1644402_766722_BS,M
West_Slopes_1997,WS_479,3,1603945_779934_BS,F
West_Slopes_1997,WS_479,3,1608774_780753_BS,F
West_Slopes_1997,WS_479,5,1603945_779934_BS,F
West_Slopes_1997,WS_481,3,1634199_764608_BS,F
West_Slopes_1997,WS_485,3,1645850_752261_BS,M
West_Slopes_1997,WS_485,3,1649069_749139_BS,M
West_Slopes_1997,WS_489,5,1592940_773074_BS,F
West_Slopes_1997,WS_489,5,1603945_779934_BS,F
West_Slopes_1997,WS_492,2,1609358_776181_BS,F
West_Slopes_1997,WS_492,5,1618061_778202_BS,F
West_Slopes_1997,WS_494,5,1645270_781177_BS,F
West_Slopes_1997,WS_496,1,1606911_770110_BS,F
West_Slopes_1997,WS_497,2,1640786_784745_BS,F
West_Slopes_1997,WS_502,3,1608774_780753_BS,F
West_Slopes_1997,WS_502,5,1603945_779934_BS,F
West_Slopes_1997,WS_503,3,1592940_773074_BS,F
West_Slopes_1997,WS_503,4,1592940_773074_BS,F
West_Slopes_1997,WS_503,5,1592940_773074_BS,F
West_Slopes_1997,WS_505,3,1643036_760082_BS,NA
West_Slopes_1997,WS_506,4,1640117_754558_BS,NA
West_Slopes_1997,WS_507,1,1629402_772985_BS,NA
West_Slopes_1997,WS_54,2,1634208_773195_BS,M
West_Slopes_1997,WS_71,4,1640117_754558_BS,F
West_Slopes_1997,WS_79,1,1643932_747572_BS,M
West_Slopes_1997,WS_79,2,1640117_754558_BS,M
