#Session,ID,Occassion,Detector,Sex
West_Slopes_1998,WS_114,2,1579246_730423_BS,M
West_Slopes_1998,WS_181,1,1624671_724912_BS,M
West_Slopes_1998,WS_181,3,1617980_732337_BS,M
West_Slopes_1998,WS_270,2,1585933_732487_BS,F
West_Slopes_1998,WS_286,4,1595875_761125_BS,M
West_Slopes_1998,WS_304,2,1593824_720367_BS,F
West_Slopes_1998,WS_315,2,1614726_734951_BS,NA
West_Slopes_1998,WS_344,3,1586314_742130_BS,F
West_Slopes_1998,WS_3902,1,1577943_758029_BS,M
West_Slopes_1998,WS_3902,4,1577943_758029_BS,M
West_Slopes_1998,WS_3909,1,1571698_744608_BS,F
West_Slopes_1998,WS_3909,2,1567463_739120_BS,F
West_Slopes_1998,WS_3909,3,1565169_744483_BS,F
West_Slopes_1998,WS_3925,1,1576616_736045_BS,NA
West_Slopes_1998,WS_3925,5,1578007_739353_BS,NA
West_Slopes_1998,WS_3965,2,1571698_744608_BS,F
West_Slopes_1998,WS_3965,2,1573143_755397_BS,F
West_Slopes_1998,WS_3969,2,1578513_753557_BS,M
West_Slopes_1998,WS_3969,5,1574130_752392_BS,M
West_Slopes_1998,WS_3986,2,1602922_745360_BS,NA
West_Slopes_1998,WS_3990,2,1581752_738417_BS,M
West_Slopes_1998,WS_3997,2,1579246_730423_BS,M
West_Slopes_1998,WS_3997,3,1576616_736045_BS,M
West_Slopes_1998,WS_3997,3,1579246_730423_BS,M
West_Slopes_1998,WS_4003,2,1614726_734951_BS,NA
West_Slopes_1998,WS_4011,2,1579832_720299_BS,M
West_Slopes_1998,WS_4011,2,1581964_715421_BS,M
West_Slopes_1998,WS_4011,2,1582753_717137_BS,M
West_Slopes_1998,WS_4015,2,1609220_727583_BS,F
West_Slopes_1998,WS_4015,3,1614976_725895_BS,F
West_Slopes_1998,WS_4015,4,1609854_731299_BS,F
West_Slopes_1998,WS_4019,2,1581964_715421_BS,F
West_Slopes_1998,WS_4019,2,1582753_717137_BS,F
West_Slopes_1998,WS_4025,2,1583048_713237_BS,M
West_Slopes_1998,WS_4044,3,1567463_739120_BS,F
West_Slopes_1998,WS_4050,3,1602922_745360_BS,M
West_Slopes_1998,WS_4053,3,1576616_736045_BS,M
West_Slopes_1998,WS_4083,3,1581964_715421_BS,M
West_Slopes_1998,WS_4083,4,1583048_713237_BS,M
West_Slopes_1998,WS_4083,5,1585672_710038_BS,M
West_Slopes_1998,WS_4094,4,1577943_758029_BS,M
West_Slopes_1998,WS_4153,4,1583048_713237_BS,F
West_Slopes_1998,WS_4156,4,1606814_715664_BS,M
West_Slopes_1998,WS_4335,4,1595875_761125_BS,M
West_Slopes_1998,WS_4354,1,1586722_729458_BS,M
West_Slopes_1998,WS_4354,3,1586722_729458_BS,M
West_Slopes_1998,WS_4360,2,1585933_732487_BS,M
West_Slopes_1998,WS_4362,2,1592980_729347_BS,F
West_Slopes_1998,WS_4412,4,1585933_732487_BS,F
West_Slopes_1998,WS_451,2,1580310_748938_BS,M
West_Slopes_1998,WS_451,3,1580310_748938_BS,M
West_Slopes_1998,WS_451,3,1580875_742143_BS,M
West_Slopes_1998,WS_451,5,1574130_752392_BS,M
West_Slopes_1998,WS_454,1,1579246_730423_BS,M
West_Slopes_1998,WS_454,2,1576616_736045_BS,M
West_Slopes_1998,WS_454,2,1579246_730423_BS,M
West_Slopes_1998,WS_454,3,1571698_744608_BS,M
West_Slopes_1998,WS_454,3,1572637_741193_BS,M
West_Slopes_1998,WS_454,3,1576616_736045_BS,M
West_Slopes_1998,WS_454,3,1581752_738417_BS,M
West_Slopes_1998,WS_454,3,1579246_730423_BS,M
West_Slopes_1998,WS_454,4,1576616_736045_BS,M
West_Slopes_1998,WS_454,4,1579246_730423_BS,M
West_Slopes_1998,WS_463,3,1615122_731063_BS,NA
West_Slopes_1998,WS_512,4,1577943_758029_BS,F
West_Slopes_1998,WS_77,5,1578007_739353_BS,M
West_Slopes_1998,WS_86,1,1579246_730423_BS,M
West_Slopes_1998,WS_91,3,1571698_744608_BS,M
West_Slopes_1998,WS_91,3,1581752_738417_BS,M
