#Session,ID,Occassion,Detector,Sex
Region_2007,R_F115,2,1201219_649216_BS,F
Region_2007,R_F152,1,1143565_695312_BS,F
Region_2007,R_F156,1,1204325_704198_BS,F
Region_2007,R_F158,1,1144076_688476_BS,F
Region_2007,R_F164,1,1207776_689683_BS,F
Region_2007,R_F164,2,1207776_689683_BS,F
Region_2007,R_F168,1,1151529_675843_BS,F
Region_2007,R_F168,4,1151529_675843_BS,F
Region_2007,R_F169,1,1151529_675843_BS,F
Region_2007,R_F169,2,1142612_685761_BS,F
Region_2007,R_F170,1,1151529_675843_BS,F
Region_2007,R_F171,1,1170471_671379_BS,F
Region_2007,R_F171,3,1176078_656470_BS,F
Region_2007,R_F171,4,1167323_664892_BS,F
Region_2007,R_F173,1,1150496_665746_BS,F
Region_2007,R_F173,3,1150496_665746_BS,F
Region_2007,R_F175,1,1201219_649216_BS,F
Region_2007,R_F178,2,1159194_703936_BS,F
Region_2007,R_F178,3,1159194_703936_BS,F
Region_2007,R_F178,4,1159194_703936_BS,F
Region_2007,R_F180,2,1159194_703936_BS,F
Region_2007,R_F181,2,1197509_700538_BS,F
Region_2007,R_F184,2,1162387_693273_BS,F
Region_2007,R_F188,2,1163526_687008_BS,F
Region_2007,R_F188,2,1165892_678801_BS,F
Region_2007,R_F190,2,1207776_689683_BS,F
Region_2007,R_F191,2,1188502_675682_BS,F
Region_2007,R_F192,1,1212872_672105_BS,F
Region_2007,R_F192,1,1217156_666574_BS,F
Region_2007,R_F192,2,1212872_672105_BS,F
Region_2007,R_F194,2,1146249_667892_BS,F
Region_2007,R_F194,3,1170471_671379_BS,F
Region_2007,R_F195,2,1176078_656470_BS,F
Region_2007,R_F195,4,1176078_656470_BS,F
Region_2007,R_F196,2,1187654_655855_BS,F
Region_2007,R_F197,2,1203620_667518_BS,F
Region_2007,R_F197,3,1203620_667518_BS,F
Region_2007,R_F198,2,1234658_667191_BS,F
Region_2007,R_F198,2,1241581_664792_BS,F
Region_2007,R_F198,3,1234658_667191_BS,F
Region_2007,R_F200,2,1195687_651188_BS,F
Region_2007,R_F201,2,1279289_642363_BS,F
Region_2007,R_F201,3,1282814_641435_BS,F
Region_2007,R_F204,3,1159194_703936_BS,F
Region_2007,R_F204,4,1159194_703936_BS,F
Region_2007,R_F205,3,1159194_703936_BS,F
Region_2007,R_F205,4,1159194_703936_BS,F
