#Session,ID,Occassion,Detector,Sex
Southern_Rockies_2016,SR_0667,2,1775348_645866_RT,M
Southern_Rockies_2016,SR_09195,5,1828695_511821_RT,M
Southern_Rockies_2016,SR_09278,3,1849238_528925_RT,F
Southern_Rockies_2016,SR_09547,3,1785296_643184_RT,F
Southern_Rockies_2016,SR_09694,3,1828695_511821_RT,F
Southern_Rockies_2016,SR_10096,1,1783023_647242_RT,M
Southern_Rockies_2016,SR_10209,1,1843080_524980_RT,M
Southern_Rockies_2016,SR_10209,3,1845026_526971_RT,M
Southern_Rockies_2016,SR_1021,4,1789019_627837_RT,F
Southern_Rockies_2016,SR_10397,5,1803371_621692_RT,F
Southern_Rockies_2016,SR_10549EV,1,1805464_591691_RT,M
Southern_Rockies_2016,SR_10549EV,4,1805694_601311_RT,M
Southern_Rockies_2016,SR_10726,5,1838338_528891_RT,M
Southern_Rockies_2016,SR_10726,5,1835435_526500_RT,M
Southern_Rockies_2016,SR_10738-a,5,1786567_563789_RT,F
Southern_Rockies_2016,SR_10739-c,1,1838233_515102_RT,M
Southern_Rockies_2016,SR_10744,4,1798758_581851_RT,F
Southern_Rockies_2016,SR_10744,5,1802739_582582_RT,F
Southern_Rockies_2016,SR_10794-b,4,1796909_576941_RT,F
Southern_Rockies_2016,SR_11027,4,1786388_646832_RT,F
Southern_Rockies_2016,SR_11478,1,1790674_607926_RT,F
Southern_Rockies_2016,SR_11513,5,1795562_583040_RT,M
Southern_Rockies_2016,SR_11513,5,1795407_584072_RT,M
Southern_Rockies_2016,SR_11677,1,1846748_512477_RT,M
Southern_Rockies_2016,SR_11677,1,1856962_521236_RT,M
Southern_Rockies_2016,SR_11677,2,1851628_518699_RT,M
Southern_Rockies_2016,SR_11682,1,1835650_534524_RT,M
Southern_Rockies_2016,SR_11796,5,1784409_653689_RT,M
Southern_Rockies_2016,SR_11968,3,1828739_546779_RT,F
Southern_Rockies_2016,SR_11968,3,1828909_545160_RT,F
Southern_Rockies_2016,SR_11968,4,1829415_545540_RT,F
Southern_Rockies_2016,SR_11980,4,1846748_512477_RT,F
Southern_Rockies_2016,SR_11980,4,1845328_514971_RT,F
Southern_Rockies_2016,SR_12578,2,1804770_602365_RT,F
Southern_Rockies_2016,SR_13376,0,1780476_644574_RT,M
Southern_Rockies_2016,SR_13376,1,1784409_653689_RT,M
Southern_Rockies_2016,SR_13376,1,1775545_645607_RT,M
Southern_Rockies_2016,SR_13376,1,1778115_664353_RT,M
Southern_Rockies_2016,SR_13376,1,1778499_664522_RT,M
Southern_Rockies_2016,SR_13376,1,1776647_644490_RT,M
Southern_Rockies_2016,SR_13376,1,1775125_664779_RT,M
Southern_Rockies_2016,SR_13376,2,1777387_650599_RT,M
Southern_Rockies_2016,SR_13376,2,1781168_648898_RT,M
Southern_Rockies_2016,SR_13376,3,1778499_664522_RT,M
Southern_Rockies_2016,SR_13580,2,1801014_525627_RT,M
Southern_Rockies_2016,SR_13589,3,1809252_530490_RT,F
Southern_Rockies_2016,SR_13615,4,1817232_550601_RT,F
Southern_Rockies_2016,SR_13615,5,1819046_549512_RT,F
Southern_Rockies_2016,SR_13615,5,1817232_550601_RT,F
Southern_Rockies_2016,SR_13647,3,1783891_565205_RT,F
Southern_Rockies_2016,SR_13647,3,1786071_564306_RT,F
Southern_Rockies_2016,SR_13647,4,1783846_566259_RT,F
Southern_Rockies_2016,SR_13647,4,1784392_563827_RT,F
Southern_Rockies_2016,SR_13647,4,1783663_565942_RT,F
Southern_Rockies_2016,SR_13655,2,1783910_564954_RT,F
Southern_Rockies_2016,SR_13655,3,1783828_565553_RT,F
Southern_Rockies_2016,SR_13702,2,1798055_632395_RT,M
Southern_Rockies_2016,SR_13702,5,1799420_634016_RT,M
Southern_Rockies_2016,SR_13724,3,1796957_629732_RT,F
Southern_Rockies_2016,SR_13736,3,1789218_603332_RT,M
Southern_Rockies_2016,SR_13736,3,1788670_603406_RT,M
Southern_Rockies_2016,SR_13736,5,1794557_600175_RT,M
Southern_Rockies_2016,SR_13736,5,1795969_602043_RT,M
Southern_Rockies_2016,SR_14259,3,1833918_514891_RT,M
Southern_Rockies_2016,SR_14368,3,1786747_596065_RT,F
Southern_Rockies_2016,SR_14395,4,1774876_646894_RT,M
Southern_Rockies_2016,SR_14489,5,1790674_607926_RT,M
Southern_Rockies_2016,SR_14637,1,1789161_610660_RT,M
Southern_Rockies_2016,SR_14637,2,1789218_603332_RT,M
Southern_Rockies_2016,SR_14637,2,1789733_603117_RT,M
Southern_Rockies_2016,SR_14637,2,1789161_610660_RT,M
Southern_Rockies_2016,SR_14637,2,1794557_600175_RT,M
Southern_Rockies_2016,SR_14637,3,1785264_609179_RT,M
Southern_Rockies_2016,SR_14637,3,1790674_607926_RT,M
Southern_Rockies_2016,SR_14637,3,1796140_601661_RT,M
Southern_Rockies_2016,SR_14637,4,1789218_603332_RT,M
Southern_Rockies_2016,SR_14637,4,1788148_603580_RT,M
Southern_Rockies_2016,SR_14637,4,1785264_609179_RT,M
Southern_Rockies_2016,SR_14765,1,1784610_653306_RT,M
Southern_Rockies_2016,SR_14765,4,1781168_648898_RT,M
Southern_Rockies_2016,SR_14765,5,1778115_664353_RT,M
Southern_Rockies_2016,SR_14765,5,1778499_664522_RT,M
Southern_Rockies_2016,SR_14795-30r,1,1786379_633772_RT,M
Southern_Rockies_2016,SR_14795-30r,1,1797918_631259_RT,M
Southern_Rockies_2016,SR_148,1,1803318_596805_RT,M
Southern_Rockies_2016,SR_148,2,1807658_568499_RT,M
Southern_Rockies_2016,SR_148,2,1810362_559047_RT,M
Southern_Rockies_2016,SR_148,3,1807658_568499_RT,M
Southern_Rockies_2016,SR_148,4,1810362_559047_RT,M
Southern_Rockies_2016,SR_148,4,1801989_582750_RT,M
Southern_Rockies_2016,SR_14830,2,1786624_590128_RT,M
Southern_Rockies_2016,SR_14830,5,1796909_576941_RT,M
Southern_Rockies_2016,SR_14855,5,1796990_577283_RT,M
Southern_Rockies_2016,SR_14916,5,1796780_629159_RT,F
Southern_Rockies_2016,SR_14963,2,1793368_561228_RT,M
Southern_Rockies_2016,SR_15124-9x,5,1827429_531576_RT,M
Southern_Rockies_2016,SR_15178-8x,4,1828739_546779_RT,F
Southern_Rockies_2016,SR_15214-8a,1,1828739_546779_RT,M
Southern_Rockies_2016,SR_15214-8a,2,1809252_530490_RT,M
Southern_Rockies_2016,SR_15214-8a,5,1805830_563609_RT,M
