#Session,ID,Occassion,Detector,Sex
HWY3_2004,H_10165,1,1744461_516443_BS,F
HWY3_2004,H_10204,1,1744461_516443_BS,M
HWY3_2004,H_10204,2,1744461_516443_BS,M
HWY3_2004,H_10252,3,1750415_526092_BS,M
HWY3_2004,H_10252,4,1734960_541717_BS,M
HWY3_2004,H_10252a,3,1750415_526092_BS,F
HWY3_2004,H_10252a,4,1747885_523915_BS,F
HWY3_2004,H_10286,3,1715382_530885_BS,F
HWY3_2004,H_10303,4,1747885_523915_BS,M
HWY3_2004,H_9112,3,1725276_517649_BS,M
HWY3_2004,H_9152a,3,1720805_547043_BS,F
HWY3_2004,H_9180,1,1734289_528202_BS,F
HWY3_2004,H_9180,2,1734289_528202_BS,F
HWY3_2004,H_9183,2,1719129_541346_BS,M
HWY3_2004,H_9183,3,1720805_547043_BS,M
HWY3_2004,H_9192a,2,1723296_531286_BS,F
HWY3_2004,H_9192a,3,1723296_531286_BS,F
HWY3_2004,H_9194,3,1723296_531286_BS,F
HWY3_2004,H_9194,3,1715382_530885_BS,F
