#Session,ID,Occassion,Detector,Sex
Stein_Nahat_2014,SN_F113,3,1240664_628517_HT,F
Stein_Nahat_2014,SN_F118,3,1243782_638251_HT,F
Stein_Nahat_2014,SN_F126,4,1253276_644205_HT,F
Stein_Nahat_2014,SN_F139,4,1221797_618501_HT,F
Stein_Nahat_2014,SN_F141,4,1237220_634866_HT,F
Stein_Nahat_2014,SN_F244,2,1226606_636845_HT,F
Stein_Nahat_2014,SN_F244,2,1226807_636749_RT,F
Stein_Nahat_2014,SN_F244,3,1223266_635387_HT,F
Stein_Nahat_2014,SN_F244,3,1228786_631609_HT,F
Stein_Nahat_2014,SN_F244,3,1226606_636845_HT,F
Stein_Nahat_2014,SN_F244,3,1227303_635810_RT,F
Stein_Nahat_2014,SN_F244,3,1225571_640749_RT,F
Stein_Nahat_2014,SN_F244,4,1221431_630314_HT,F
Stein_Nahat_2014,SN_F319,1,1267833_606147_HT,F
Stein_Nahat_2014,SN_F319,1,1268772_604798_HT,F
Stein_Nahat_2014,SN_F319,1,1261905_600914_HT,F
Stein_Nahat_2014,SN_F323,3,1221797_618501_HT,F
Stein_Nahat_2014,SN_F323,3,1221864_618420_RT,F
Stein_Nahat_2014,SN_F323,4,1221797_618501_HT,F
Stein_Nahat_2014,SN_F382,2,1221797_618501_HT,F
Stein_Nahat_2014,SN_F384,2,1258480_638234_RT,F
Stein_Nahat_2014,SN_F384,3,1259497_639378_HT,F
Stein_Nahat_2014,SN_F384,3,1258480_638234_RT,F
Stein_Nahat_2014,SN_F386,2,1237220_634866_HT,F
Stein_Nahat_2014,SN_F388,4,1227442_635300_HT,F
Stein_Nahat_2014,SN_F389,2,1237003_622532_HT,F
Stein_Nahat_2014,SN_F389,4,1234956_639965_RT,F
Stein_Nahat_2014,SN_F60,2,1281622_617260_HT,F
Stein_Nahat_2014,SN_F60,2,1284530_619828_HT,F
Stein_Nahat_2014,SN_F60,2,1285785_611070_HT,F
Stein_Nahat_2014,SN_F60,3,1274188_612644_HT,F
Stein_Nahat_2014,SN_F60,4,1285785_611070_HT,F
Stein_Nahat_2014,SN_F73,3,1284530_619828_HT,F
Stein_Nahat_2014,SN_F73,4,1284724_619460_HT,F
Stein_Nahat_2014,SN_M104,2,1254045_642074_HT,M
Stein_Nahat_2014,SN_M107,2,1285785_611070_HT,M
Stein_Nahat_2014,SN_M107,2,1286824_612710_RT,M
Stein_Nahat_2014,SN_M128,2,1259497_639378_HT,M
Stein_Nahat_2014,SN_M128,2,1254045_642074_HT,M
Stein_Nahat_2014,SN_M128,4,1221797_618501_HT,M
Stein_Nahat_2014,SN_M221,2,1234956_639965_RT,M
Stein_Nahat_2014,SN_M221,2,1235519_639560_RT,M
Stein_Nahat_2014,SN_M221,2,1236095_638738_RT,M
Stein_Nahat_2014,SN_M221,2,1225571_640749_RT,M
Stein_Nahat_2014,SN_M221,2,1226807_636749_RT,M
Stein_Nahat_2014,SN_M239,1,1267833_606147_HT,M
Stein_Nahat_2014,SN_M239,1,1268772_604798_HT,M
Stein_Nahat_2014,SN_M239,2,1267833_606147_HT,M
Stein_Nahat_2014,SN_M239,2,1284530_619828_HT,M
Stein_Nahat_2014,SN_M239,3,1263567_597469_HT,M
Stein_Nahat_2014,SN_M239,3,1266254_592734_RT,M
Stein_Nahat_2014,SN_M239,4,1272370_601587_HT,M
Stein_Nahat_2014,SN_M239,5,1266254_592734_RT,M
Stein_Nahat_2014,SN_M247,2,1221797_618501_HT,M
Stein_Nahat_2014,SN_M324,4,1261517_641689_RT,M
Stein_Nahat_2014,SN_M379,3,1243782_638251_HT,M
Stein_Nahat_2014,SN_M379,3,1234956_639965_RT,M
Stein_Nahat_2014,SN_M379,3,1236709_637736_RT,M
Stein_Nahat_2014,SN_M379,3,1236399_638303_RT,M
Stein_Nahat_2014,SN_M394,1,1266254_592734_RT,M
Stein_Nahat_2014,SN_M394,1,1263642_599903_RT,M
Stein_Nahat_2014,SN_M69,3,1258792_604169_HT,M
Stein_Nahat_2014,SN_M69,3,1261099_618754_HT,M
