#Session,ID,Occassion,Detector,Sex
Southern_Rockies_2013,SR_09096,3,1744258_623931_RT,F
Southern_Rockies_2013,SR_09164,2,1785601_575076_RT,F
Southern_Rockies_2013,SR_09383,5,1774152_592203_RT,F
Southern_Rockies_2013,SR_09422,3,1831888_513915_RT,F
Southern_Rockies_2013,SR_09781,3,1738086_632622_BS,M
Southern_Rockies_2013,SR_09792,2,1786296_615612_BS,F
Southern_Rockies_2013,SR_09859,2,1743321_624773_RT,F
Southern_Rockies_2013,SR_09872,2,1742998_656139_BS,F
Southern_Rockies_2013,SR_09874,2,1742998_656139_BS,F
Southern_Rockies_2013,SR_09884,1,1757927_624277_RT,F
Southern_Rockies_2013,SR_10064,2,1765290_584565_RT,F
Southern_Rockies_2013,SR_10096,4,1786243_634050_RT,M
Southern_Rockies_2013,SR_10165,3,1769414_596846_BS,F
Southern_Rockies_2013,SR_10209,1,1841857_524764_RT,M
Southern_Rockies_2013,SR_10209,1,1845026_526971_RT,M
Southern_Rockies_2013,SR_10281,5,1804770_602365_RT,F
Southern_Rockies_2013,SR_10309,3,1765257_584894_BS,M
Southern_Rockies_2013,SR_10309,3,1765290_584565_RT,M
Southern_Rockies_2013,SR_10309,5,1765290_584565_RT,M
Southern_Rockies_2013,SR_10480,1,1783574_585989_RT,M
Southern_Rockies_2013,SR_10480,2,1783731_586025_BS,M
Southern_Rockies_2013,SR_10726,3,1823545_549190_BS,M
Southern_Rockies_2013,SR_10726,3,1835807_530527_BS,M
Southern_Rockies_2013,SR_10726,5,1828739_546779_RT,M
Southern_Rockies_2013,SR_10738-a,5,1783531_568339_RT,F
Southern_Rockies_2013,SR_10752,4,1735962_640898_RT,M
Southern_Rockies_2013,SR_10780-b,4,1783891_565205_RT,F
Southern_Rockies_2013,SR_10780-b,4,1783326_561606_RT,F
Southern_Rockies_2013,SR_10780-b,4,1782453_560608_RT,F
Southern_Rockies_2013,SR_10784-I,4,1776361_555894_RT,F
