#Session,ID,Occassion,Detector,Sex
Stein_Nahat_2012,SN_F108,3,1245173_637509_HT,F
Stein_Nahat_2012,SN_F108,4,1258556_638309_RT,F
Stein_Nahat_2012,SN_F113,3,1238178_637533_HT,F
Stein_Nahat_2012,SN_F113,6,1235996_638800_HT,F
Stein_Nahat_2012,SN_F118,3,1245173_637509_HT,F
Stein_Nahat_2012,SN_F118,4,1259497_639378_HT,F
Stein_Nahat_2012,SN_F126,3,1253322_644164_HT,F
Stein_Nahat_2012,SN_F130,3,1235996_638800_HT,F
Stein_Nahat_2012,SN_F131,3,1235996_638800_HT,F
Stein_Nahat_2012,SN_F132,4,1238178_637533_HT,F
Stein_Nahat_2012,SN_F134,1,1237003_622532_HT,F
Stein_Nahat_2012,SN_F134,3,1238178_637533_HT,F
Stein_Nahat_2012,SN_F134,4,1235996_638800_HT,F
Stein_Nahat_2012,SN_F134,6,1237321_637250_RT,F
Stein_Nahat_2012,SN_F139,4,1221864_618420_RT,F
Stein_Nahat_2012,SN_F139,5,1221595_618686_HT,F
Stein_Nahat_2012,SN_F141,3,1245173_637509_HT,F
Stein_Nahat_2012,SN_F141,3,1238178_637533_HT,F
Stein_Nahat_2012,SN_F149,4,1275571_604414_HT,F
Stein_Nahat_2012,SN_F149,5,1277143_612477_RT,F
Stein_Nahat_2012,SN_F201,4,1274799_642799_HT,F
Stein_Nahat_2012,SN_F237,3,1259497_639378_HT,F
Stein_Nahat_2012,SN_F237,3,1253322_644164_HT,F
Stein_Nahat_2012,SN_F237,3,1258480_638234_RT,F
Stein_Nahat_2012,SN_F237,4,1259497_639378_HT,F
Stein_Nahat_2012,SN_F248,3,1221595_618686_HT,F
Stein_Nahat_2012,SN_F248,3,1221864_618420_RT,F
Stein_Nahat_2012,SN_F319,3,1267833_606147_HT,F
Stein_Nahat_2012,SN_F319,3,1275571_604414_HT,F
Stein_Nahat_2012,SN_F319,4,1275571_604414_HT,F
Stein_Nahat_2012,SN_F319,5,1272370_601587_HT,F
Stein_Nahat_2012,SN_F321,2,1287741_611670_RT,F
Stein_Nahat_2012,SN_F323,3,1220877_618488_RT,F
Stein_Nahat_2012,SN_F323,6,1221595_618686_HT,F
Stein_Nahat_2012,SN_F380,3,1238178_637533_HT,F
Stein_Nahat_2012,SN_F381,3,1280408_616190_HT,F
Stein_Nahat_2012,SN_F381,4,1284531_619828_HT,F
Stein_Nahat_2012,SN_F382,3,1221595_618686_HT,F
Stein_Nahat_2012,SN_F382,4,1221864_618420_RT,F
Stein_Nahat_2012,SN_F388,2,1225310_638605_HT,F
Stein_Nahat_2012,SN_F389,3,1238178_637533_HT,F
Stein_Nahat_2012,SN_F389,4,1235996_638800_HT,F
Stein_Nahat_2012,SN_F390,2,1225310_638605_HT,F
Stein_Nahat_2012,SN_F394,4,1274799_642799_HT,F
Stein_Nahat_2012,SN_F60,3,1280408_616190_HT,F
Stein_Nahat_2012,SN_F60,3,1277143_612477_RT,F
Stein_Nahat_2012,SN_F60,4,1278157_610417_HT,F
Stein_Nahat_2012,SN_F60,4,1286233_611618_HT,F
Stein_Nahat_2012,SN_F73,4,1280408_616190_HT,F
Stein_Nahat_2012,SN_M101,3,1228142_630836_HT,M
Stein_Nahat_2012,SN_M101,3,1226807_636749_RT,M
Stein_Nahat_2012,SN_M101,4,1237003_622532_HT,M
Stein_Nahat_2012,SN_M101,4,1226606_636845_HT,M
Stein_Nahat_2012,SN_M101,6,1225571_640749_RT,M
Stein_Nahat_2012,SN_M101,6,1226807_636749_RT,M
Stein_Nahat_2012,SN_M104,2,1235996_638800_HT,M
Stein_Nahat_2012,SN_M104,2,1236095_638738_RT,M
Stein_Nahat_2012,SN_M104,2,1225571_640749_RT,M
Stein_Nahat_2012,SN_M104,2,1226807_636749_RT,M
