#Session,ID,Occassion,Detector,Sex
Southern_Rockies_2008,SR_0667,1,1809245_592973_RT,M
Southern_Rockies_2008,SR_0667,2,1809246_592973_RT,M
Southern_Rockies_2008,SR_0987,3,1791190_646935_BS,F
Southern_Rockies_2008,SR_105,2,1755828_641835_BS,F
Southern_Rockies_2008,SR_10743-I,4,1780532_531589_RT,F
Southern_Rockies_2008,SR_10784-I,2,1780046_561542_BS,F
Southern_Rockies_2008,SR_10794-a,1,1773252_612241_RT,M
Southern_Rockies_2008,SR_10909,2,1811318_535878_BS,M
Southern_Rockies_2008,SR_138,3,1751102_635725_BS,F
Southern_Rockies_2008,SR_154,3,1745204_652060_BS,M
Southern_Rockies_2008,SR_180,2,1742302_626070_BS,M
Southern_Rockies_2008,SR_3024,3,1750294_602216_BS,F
Southern_Rockies_2008,SR_3040,3,1741435_636360_BS,M
Southern_Rockies_2008,SR_3123,3,1766827_662725_BS,F
Southern_Rockies_2008,SR_3177,3,1769578_610653_BS,F
Southern_Rockies_2008,SR_3224,2,1760781_586138_BS,M
Southern_Rockies_2008,SR_3226,3,1769578_610653_BS,M
Southern_Rockies_2008,SR_3226,3,1771843_611997_RT,M
Southern_Rockies_2008,SR_3333,3,1778586_555735_BS,M
Southern_Rockies_2008,SR_3373,2,1762718_651214_BS,F
Southern_Rockies_2008,SR_339,3,1765955_619948_BS,M
Southern_Rockies_2008,SR_3417,2,1751102_635725_BS,F
Southern_Rockies_2008,SR_343,2,1769866_622272_BS,F
Southern_Rockies_2008,SR_3537,3,1757558_649007_BS,F
Southern_Rockies_2008,SR_3561,3,1741435_636360_BS,F
Southern_Rockies_2008,SR_3689,3,1766827_662725_BS,F
Southern_Rockies_2008,SR_3714,2,1777513_623087_BS,F
Southern_Rockies_2008,SR_374,2,1752044_659931_BS,M
Southern_Rockies_2008,SR_3781,3,1767662_671131_BS,F
Southern_Rockies_2008,SR_3865,3,1789893_603035_BS,F
Southern_Rockies_2008,SR_3879,3,1791190_646935_BS,M
Southern_Rockies_2008,SR_3890,2,1809246_592973_RT,M
Southern_Rockies_2008,SR_3890,3,1805694_601311_RT,M
Southern_Rockies_2008,SR_3893,3,1782967_658180_BS,F
Southern_Rockies_2008,SR_3900,3,1791190_646935_BS,F
Southern_Rockies_2008,SR_4152,3,1802553_629169_BS,F
Southern_Rockies_2008,SR_4292,2,1758841_620142_BS,F
Southern_Rockies_2008,SR_4292,2,1761917_613829_BS,F
Southern_Rockies_2008,SR_4431,2,1787253_652608_BS,M
Southern_Rockies_2008,SR_4432,2,1757382_567976_BS,F
Southern_Rockies_2008,SR_4432,3,1761441_572571_BS,F
Southern_Rockies_2008,SR_4449,3,1782967_658180_BS,F
Southern_Rockies_2008,SR_4449,3,1784479_652996_RT,F
Southern_Rockies_2008,SR_4456,2,1802553_629169_BS,M
