#Session,ID,Occassion,Detector,Sex
Southern_Rockies_2012,SR_0667,1,1803371_621692_RT,M
Southern_Rockies_2012,SR_0667,2,1800438_617621_RT,M
Southern_Rockies_2012,SR_09067,1,1786214_629068_BS,M
Southern_Rockies_2012,SR_09067,1,1781763_636235_BS,M
Southern_Rockies_2012,SR_09067,2,1790697_625156_BS,M
Southern_Rockies_2012,SR_09067,2,1783740_637901_BS,M
Southern_Rockies_2012,SR_09067,3,1786214_629068_BS,M
Southern_Rockies_2012,SR_09067,4,1781005_637342_RT,M
Southern_Rockies_2012,SR_09067,5,1785834_634987_BS,M
Southern_Rockies_2012,SR_09089,3,1828080_541038_RT,F
Southern_Rockies_2012,SR_09096,2,1745148_623148_RT,F
Southern_Rockies_2012,SR_09195,2,1808204_520329_RT,M
Southern_Rockies_2012,SR_09195,2,1809281_521202_RT,M
Southern_Rockies_2012,SR_09278,1,1845788_527596_RT,F
Southern_Rockies_2012,SR_09383,2,1770093_595991_RT,F
Southern_Rockies_2012,SR_09383,4,1774152_592203_RT,F
Southern_Rockies_2012,SR_09422,2,1833918_514891_RT,F
Southern_Rockies_2012,SR_09445,2,1817478_525317_RT,F
Southern_Rockies_2012,SR_09529,1,1763419_631977_RT,M
Southern_Rockies_2012,SR_09529,2,1782860_640724_BS,M
Southern_Rockies_2012,SR_09547,1,1790697_625156_BS,F
Southern_Rockies_2012,SR_09547,2,1788442_628541_BS,F
Southern_Rockies_2012,SR_09547,5,1787432_631729_BS,F
Southern_Rockies_2012,SR_09583,4,1801014_525627_RT,M
Southern_Rockies_2012,SR_09637,1,1841702_517917_RT,M
Southern_Rockies_2012,SR_10061,2,1783740_637901_BS,M
Southern_Rockies_2012,SR_10061,2,1784660_643290_BS,M
Southern_Rockies_2012,SR_10061,3,1781352_643926_BS,M
Southern_Rockies_2012,SR_10096,2,1786214_629068_BS,M
Southern_Rockies_2012,SR_10096,2,1789468_625004_RT,M
Southern_Rockies_2012,SR_10169,2,1763419_631977_RT,M
Southern_Rockies_2012,SR_10169,2,1766360_599441_RT,M
Southern_Rockies_2012,SR_10169,4,1760268_617003_RT,M
Southern_Rockies_2012,SR_10169,4,1761404_614849_RT,M
Southern_Rockies_2012,SR_10209,1,1831216_513800_RT,M
Southern_Rockies_2012,SR_1021,2,1788240_630509_BS,F
Southern_Rockies_2012,SR_1021,3,1781763_636235_BS,F
Southern_Rockies_2012,SR_1021,3,1781005_637342_RT,F
Southern_Rockies_2012,SR_10281,3,1804522_600988_RT,F
Southern_Rockies_2012,SR_10393,2,1781674_634009_BS,M
Southern_Rockies_2012,SR_10393,3,1780438_637387_RT,M
Southern_Rockies_2012,SR_10393,5,1781674_634009_BS,M
Southern_Rockies_2012,SR_10393,5,1781763_636235_BS,M
Southern_Rockies_2012,SR_10397,1,1790697_625156_BS,F
Southern_Rockies_2012,SR_10397,1,1792802_620582_BS,F
Southern_Rockies_2012,SR_10397,2,1792802_620582_BS,F
Southern_Rockies_2012,SR_10420,1,1781763_636235_BS,F
Southern_Rockies_2012,SR_10420,1,1782414_641994_BS,F
Southern_Rockies_2012,SR_10420,2,1780984_637336_RT,F
