#Session,ID,Occassion,Detector,Sex
Stein_Nahat_2013,SN_F126,3,1258480_638234_RT,F
Stein_Nahat_2013,SN_F126,3,1258556_638309_RT,F
Stein_Nahat_2013,SN_F126,4,1254045_642074_HT,F
Stein_Nahat_2013,SN_F134,4,1240286_628306_HT,F
Stein_Nahat_2013,SN_F134,4,1237220_634866_HT,F
Stein_Nahat_2013,SN_F141,4,1254340_638842_HT,F
Stein_Nahat_2013,SN_F149,3,1276766_608266_HT,F
Stein_Nahat_2013,SN_F237,3,1259497_639378_HT,F
Stein_Nahat_2013,SN_F237,4,1259497_639378_HT,F
Stein_Nahat_2013,SN_F319,1,1267833_606147_HT,F
Stein_Nahat_2013,SN_F319,2,1267833_606147_HT,F
Stein_Nahat_2013,SN_F319,3,1272370_601587_HT,F
Stein_Nahat_2013,SN_F319,3,1267833_606147_HT,F
Stein_Nahat_2013,SN_F323,4,1221595_618686_HT,F
Stein_Nahat_2013,SN_F323,4,1221864_618420_RT,F
Stein_Nahat_2013,SN_F382,2,1221595_618686_HT,F
Stein_Nahat_2013,SN_F382,3,1221595_618686_HT,F
Stein_Nahat_2013,SN_F382,4,1216548_621716_HT,F
Stein_Nahat_2013,SN_F388,3,1225310_638605_HT,F
Stein_Nahat_2013,SN_F389,3,1238178_637533_HT,F
Stein_Nahat_2013,SN_F389,4,1234956_639965_RT,F
Stein_Nahat_2013,SN_F390,4,1214298_630530_HT,F
Stein_Nahat_2013,SN_F60,2,1278160_610348_HT,F
Stein_Nahat_2013,SN_F73,2,1284531_619828_HT,F
Stein_Nahat_2013,SN_F73,3,1280408_616190_HT,F
Stein_Nahat_2013,SN_M104,2,1225571_640749_RT,M
Stein_Nahat_2013,SN_M104,2,1226807_636749_RT,M
Stein_Nahat_2013,SN_M104,3,1225310_638605_HT,M
Stein_Nahat_2013,SN_M104,3,1225571_640749_RT,M
Stein_Nahat_2013,SN_M105,2,1214605_625728_RT,M
Stein_Nahat_2013,SN_M105,2,1226807_636749_RT,M
